Population,Community,Individual,Pop_com_code,Com_indiv_code,Drumming_bout,Ratio_i,Ratio,Subspecies
Tai,E,Male K,Tai (E),E (RIC),887,1,0.5916672552338813,WAC
Tai,E,Male K,Tai (E),E (RIC),888,1,0.6486495326720692,WAC
Tai,E,Male K,Tai (E),E (RIC),888,2,0.28260697983398886,WAC
Tai,E,Male K,Tai (E),E (RIC),888,3,0.3666671148971647,WAC
Tai,E,Male K,Tai (E),E (RIC),888,4,0.21755774556154256,WAC
Tai,E,Male K,Tai (E),E (RIC),888,5,0.7794673394235779,WAC
Tai,E,Male K,Tai (E),E (RIC),888,6,0.6105270533231845,WAC
Tai,E,Male K,Tai (E),E (RIC),888,7,0.4404755901654696,WAC
Tai,E,Male J,Tai (E),E (WIL),890,1,0.5565211252454078,WAC
Tai,E,Male J,Tai (E),E (WIL),890,2,0.4434788747545922,WAC
Tai,E,Male J,Tai (E),E (WIL),890,3,0.1893492274821454,WAC
Tai,E,Male J,Tai (E),E (WIL),890,4,0.835365351,WAC
Tai,E,Male J,Tai (E),E (WIL),890,5,0.4186054178142335,WAC
Tai,E,Male J,Tai (E),E (WIL),890,6,0.510204189,WAC
Tai,E,Male J,Tai (E),E (WIL),891,1,0.248863425,WAC
Tai,E,Male J,Tai (E),E (WIL),891,2,0.572648967,WAC
Tai,E,Male J,Tai (E),E (WIL),891,3,0.5263162647882237,WAC
Tai,E,Male J,Tai (E),E (WIL),891,4,0.4663209210662794,WAC
Tai,E,Male J,Tai (E),E (WIL),891,5,0.49282311054188593,WAC
Tai,E,Male J,Tai (E),E (WIL),891,6,0.45493531678817783,WAC
Tai,E,Male J,Tai (E),E (WIL),891,7,0.4519572881300733,WAC
Tai,E,Male J,Tai (E),E (WIL),891,8,0.6174911762075237,WAC
Tai,E,Male J,Tai (E),E (WIL),892,1,0.37719270598040966,WAC
Tai,E,Male J,Tai (E),E (WIL),892,2,0.31112961663817945,WAC
Tai,E,Male J,Tai (E),E (WIL),892,3,0.8486697473123379,WAC
Tai,E,Male J,Tai (E),E (WIL),892,4,0.25263108658028904,WAC
Tai,E,Male J,Tai (E),E (WIL),892,5,0.537878101,WAC
Tai,E,Male J,Tai (E),E (WIL),892,6,0.6130652403183862,WAC
Tai,E,Male J,Tai (E),E (WIL),892,7,0.43405744322539125,WAC
Tai,E,Male J,Tai (E),E (WIL),893,1,0.5899280308788687,WAC
Tai,E,Male J,Tai (E),E (WIL),893,2,0.5480774472344876,WAC
Tai,E,Male J,Tai (E),E (WIL),893,3,0.32413805360062553,WAC
Tai,E,Male J,Tai (E),E (WIL),895,1,0.5607147523070893,WAC
Tai,E,Male J,Tai (E),E (WIL),895,2,0.5394744039002192,WAC
Tai,E,Male J,Tai (E),E (WIL),895,3,0.5198009614434822,WAC
Tai,E,Male J,Tai (E),E (WIL),895,4,0.4273125817190951,WAC
Tai,E,Male J,Tai (E),E (WIL),895,5,0.15239830999917156,WAC
Tai,E,Male J,Tai (E),E (WIL),895,6,0.7760467233009709,WAC
Tai,E,Male J,Tai (E),E (WIL),895,7,0.5541238422220505,WAC
Tai,E,Male J,Tai (E),E (WIL),895,8,0.3626835247528309,WAC
Tai,E,Male K,Tai (E),E (RIC),896,1,0.4349530840161163,WAC
Tai,E,Male K,Tai (E),E (RIC),896,2,0.6148293448411143,WAC
Tai,E,Male J,Tai (E),E (WIL),897,1,0.8115947179505405,WAC
Tai,E,Male J,Tai (E),E (WIL),897,2,0.19696929487009365,WAC
Tai,E,Male J,Tai (E),E (WIL),897,3,0.7066656702335857,WAC
Tai,E,Male J,Tai (E),E (WIL),897,4,0.23656019285821905,WAC
Tai,E,Male J,Tai (E),E (WIL),897,5,0.5867768355775327,WAC
Tai,E,Male J,Tai (E),E (WIL),897,6,0.5494493226726617,WAC
Tai,E,Male J,Tai (E),E (WIL),897,7,0.32800116582779376,WAC
Tai,E,Male J,Tai (E),E (WIL),897,8,0.5029933588128931,WAC
Tai,E,Male J,Tai (E),E (WIL),897,9,0.2881945964881552,WAC
Tai,E,Male M,Tai (E),E (REP),898,1,0.34117589256469044,WAC
Tai,E,Male M,Tai (E),E (REP),898,2,0.5384627740313699,WAC
Tai,E,Male M,Tai (E),E (REP),898,3,0.58536486,WAC
Tai,E,Male M,Tai (E),E (REP),898,4,0.31192688670811386,WAC
Tai,E,Male M,Tai (E),E (REP),898,5,0.4854368232217931,WAC
Tai,E,Male J,Tai (E),E (WIL),899,1,0.2126663087716886,WAC
Tai,E,Male J,Tai (E),E (WIL),899,2,0.534544671,WAC
Tai,E,Male J,Tai (E),E (WIL),899,3,0.6351430811446492,WAC
Tai,E,Male J,Tai (E),E (WIL),899,4,0.44642830377029863,WAC
Tai,E,Male J,Tai (E),E (WIL),899,5,0.40789499842064686,WAC
Tai,E,Male J,Tai (E),E (WIL),899,6,0.6818178349684216,WAC
Tai,E,Male J,Tai (E),E (WIL),901,1,0.44871863933363254,WAC
Tai,E,Male J,Tai (E),E (WIL),901,2,0.7500006785715255,WAC
Tai,E,Male J,Tai (E),E (WIL),901,3,0.2687494346647526,WAC
Tai,E,Male J,Tai (E),E (WIL),901,4,0.49576267833545656,WAC
Tai,E,Male M,Tai (E),E (REP),902,1,0.4363627425073897,WAC
Tai,E,Male M,Tai (E),E (REP),902,2,0.8017254943095401,WAC
Tai,E,Male M,Tai (E),E (REP),902,3,0.37651257365756496,WAC
Tai,E,Male M,Tai (E),E (REP),902,4,0.6681846482255626,WAC
Tai,E,Male M,Tai (E),E (REP),902,5,0.16750480432479029,WAC
Tai,E,Male M,Tai (E),E (REP),902,6,0.6811585683950654,WAC
Tai,E,Male M,Tai (E),E (REP),902,7,0.42718618639312467,WAC
Tai,E,Male M,Tai (E),E (REP),902,8,0.36645841468176493,WAC
Tai,E,Male J,Tai (E),E (WIL),903,1,0.49206361528588577,WAC
Tai,E,Male J,Tai (E),E (WIL),903,2,0.4528301451522114,WAC
Tai,E,Male J,Tai (E),E (WIL),903,3,0.7581695376855188,WAC
Tai,E,Male J,Tai (E),E (WIL),903,4,0.44578398444405165,WAC
Tai,E,Male J,Tai (E),E (WIL),903,5,0.4,WAC
Tai,E,Male J,Tai (E),E (WIL),903,6,0.5847459734575627,WAC
Tai,E,Male J,Tai (E),E (WIL),903,7,0.059925331,WAC
Tai,E,Male J,Tai (E),E (WIL),903,8,0.9426835331889472,WAC
Tai,E,Male J,Tai (E),E (WIL),903,9,0.36274640054964447,WAC
Tai,E,Male J,Tai (E),E (WIL),903,10,0.5508470405260412,WAC
Tai,E,Male J,Tai (E),E (WIL),903,11,0.4156858100721522,WAC
Tai,E,Male J,Tai (E),E (WIL),903,12,0.674208208,WAC
Tai,E,Male J,Tai (E),E (WIL),905,1,0.38167931830021584,WAC
Tai,E,Male J,Tai (E),E (WIL),905,2,0.5744671656496863,WAC
Tai,E,Male J,Tai (E),E (WIL),906,1,0.5913041944577541,WAC
Tai,E,Male J,Tai (E),E (WIL),906,2,0.5222210536595626,WAC
Tai,E,Male J,Tai (E),E (WIL),906,3,0.3644069981636553,WAC
Tai,E,Male J,Tai (E),E (WIL),906,4,0.5597021138112933,WAC
Tai,E,Male J,Tai (E),E (WIL),906,5,0.5619047925667888,WAC
Tai,E,Male J,Tai (E),E (WIL),906,6,0.6764717579565904,WAC
Tai,E,Male J,Tai (E),E (WIL),906,7,0.33845953817349694,WAC
Tai,E,Male J,Tai (E),E (WIL),906,8,0.4574473058651332,WAC
Tai,E,Male J,Tai (E),E (WIL),906,9,0.4618921947426109,WAC
Tai,E,Male J,Tai (E),E (WIL),906,10,0.8867989263153645,WAC
Tai,E,Male J,Tai (E),E (WIL),906,11,0.04664934,WAC
Tai,E,Male J,Tai (E),E (WIL),907,1,0.6666655896920606,WAC
Tai,E,Male J,Tai (E),E (WIL),907,2,0.3833349434119299,WAC
Tai,E,Male J,Tai (E),E (WIL),907,3,0.36999930890421195,WAC
