Drumming_bout,Subspecies,Population,Community,Date,Total_bout_duration,Summed_Total_bout_duration,Summed_Total_bout_duration_val,Check_Matching_Total_bout_duration,N_beats,With_Ph,Start_Ph,End_Ph,Start_Ph_N,End_Ph_N,Note_Ph,Context_Before,Context_After,Context,Tree_Species,DBH,IBI_i,IBI,IBI_ms,Pop_com_code,Com_indiv_code,Individual,File_Name,Com_indiv,Bout_cv,Bout_npvi,IBI_cluster,Bout_entropy
902,WAC,Tai,E,10.02.20,1.07301,1.07301,1.07301,0,10,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,8,0.116374,116.37400000000001,Tai (E),E (REP),Male M,File 206,E_REP,0.4915682686925428,29.742215140507593,short,0
902,WAC,Tai,E,10.02.20,1.07301,1.07301,1.07301,0,10,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,9,0.20119,201.19,Tai (E),E (REP),Male M,File 206,E_REP,0.4915682686925428,29.742215140507593,short,0
903,WAC,Tai,E,15.02.20,3.29207,3.29207,3.29207,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,1,0.190157,190.15699999999998,Tai (E),E (WIL),Male J,File 207,E_WIL,1.5151459305395605,29.939795090863893,short,1.563781463585528
903,WAC,Tai,E,15.02.20,3.29207,3.29207,3.29207,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,2,0.196291,196.291,Tai (E),E (WIL),Male J,File 207,E_WIL,1.5151459305395605,29.939795090863893,short,1.563781463585528
903,WAC,Tai,E,15.02.20,3.29207,3.29207,3.29207,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,3,0.237185,237.185,Tai (E),E (WIL),Male J,File 207,E_WIL,1.5151459305395605,29.939795090863893,short,1.563781463585528
903,WAC,Tai,E,15.02.20,3.29207,3.29207,3.29207,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,4,0.075654,75.654,Tai (E),E (WIL),Male J,File 207,E_WIL,1.5151459305395605,29.939795090863893,short,1.563781463585528
903,WAC,Tai,E,15.02.20,3.29207,3.29207,3.29207,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,5,0.094056,94.056,Tai (E),E (WIL),Male J,File 207,E_WIL,1.5151459305395605,29.939795090863893,short,1.563781463585528
903,WAC,Tai,E,15.02.20,3.29207,3.29207,3.29207,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,6,0.141084,141.08399999999997,Tai (E),E (WIL),Male J,File 207,E_WIL,1.5151459305395605,29.939795090863893,short,1.563781463585528
903,WAC,Tai,E,15.02.20,3.29207,3.29207,3.29207,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,7,0.10019,100.19,Tai (E),E (WIL),Male J,File 207,E_WIL,1.5151459305395605,29.939795090863893,short,1.563781463585528
903,WAC,Tai,E,15.02.20,3.29207,3.29207,3.29207,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,8,1.571724,1571.724,Tai (E),E (WIL),Male J,File 207,E_WIL,1.5151459305395605,29.939795090863893,long,1.563781463585528
903,WAC,Tai,E,15.02.20,3.29207,3.29207,3.29207,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,9,0.095563,95.56299999999999,Tai (E),E (WIL),Male J,File 207,E_WIL,1.5151459305395605,29.939795090863893,short,1.563781463585528
903,WAC,Tai,E,15.02.20,3.29207,3.29207,3.29207,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,10,0.16788,167.88,Tai (E),E (WIL),Male J,File 207,E_WIL,1.5151459305395605,29.939795090863893,short,1.563781463585528
903,WAC,Tai,E,15.02.20,3.29207,3.29207,3.29207,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,11,0.136887,136.887,Tai (E),E (WIL),Male J,File 207,E_WIL,1.5151459305395605,29.939795090863893,short,1.563781463585528
903,WAC,Tai,E,15.02.20,3.29207,3.29207,3.29207,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,12,0.192417,192.417,Tai (E),E (WIL),Male J,File 207,E_WIL,1.5151459305395605,29.939795090863893,short,1.563781463585528
903,WAC,Tai,E,15.02.20,3.29207,3.29207,3.29207,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,13,0.09298,92.97999999999999,Tai (E),E (WIL),Male J,File 207,E_WIL,1.5151459305395605,29.939795090863893,short,1.563781463585528
905,WAC,Tai,E,15.02.20,0.31346,0.31346,0.31346,0,4,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,1,0.082058,82.058,Tai (E),E (WIL),Male J,File 209,E_WIL,0.20290865903418348,19.278784734947042,short,0
905,WAC,Tai,E,15.02.20,0.31346,0.31346,0.31346,0,4,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,2,0.132934,132.934,Tai (E),E (WIL),Male J,File 209,E_WIL,0.20290865903418348,19.278784734947042,short,0
905,WAC,Tai,E,15.02.20,0.31346,0.31346,0.31346,0,4,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,3,0.09847,98.47,Tai (E),E (WIL),Male J,File 209,E_WIL,0.20290865903418348,19.278784734947042,short,0
906,WAC,Tai,E,15.02.20,1.99971,1.99971,1.99971,0,13,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,1,0.201154,201.154,Tai (E),E (WIL),Male J,File 210,E_WIL,0.6142758312346948,30.257684150690718,short,0
906,WAC,Tai,E,15.02.20,1.99971,1.99971,1.99971,0,13,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,2,0.139033,139.033,Tai (E),E (WIL),Male J,File 210,E_WIL,0.6142758312346948,30.257684150690718,short,0
906,WAC,Tai,E,15.02.20,1.99971,1.99971,1.99971,0,13,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,3,0.127201,127.20100000000001,Tai (E),E (WIL),Male J,File 210,E_WIL,0.6142758312346948,30.257684150690718,short,0
906,WAC,Tai,E,15.02.20,1.99971,1.99971,1.99971,0,13,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,4,0.221862,221.862,Tai (E),E (WIL),Male J,File 210,E_WIL,0.6142758312346948,30.257684150690718,short,0
906,WAC,Tai,E,15.02.20,1.99971,1.99971,1.99971,0,13,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,5,0.174531,174.531,Tai (E),E (WIL),Male J,File 210,E_WIL,0.6142758312346948,30.257684150690718,short,0
906,WAC,Tai,E,15.02.20,1.99971,1.99971,1.99971,0,13,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,6,0.136075,136.075,Tai (E),E (WIL),Male J,File 210,E_WIL,0.6142758312346948,30.257684150690718,short,0
906,WAC,Tai,E,15.02.20,1.99971,1.99971,1.99971,0,13,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,7,0.065079,65.079,Tai (E),E (WIL),Male J,File 210,E_WIL,0.6142758312346948,30.257684150690718,short,0
906,WAC,Tai,E,15.02.20,1.99971,1.99971,1.99971,0,13,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,8,0.127201,127.20100000000001,Tai (E),E (WIL),Male J,File 210,E_WIL,0.6142758312346948,30.257684150690718,short,0
906,WAC,Tai,E,15.02.20,1.99971,1.99971,1.99971,0,13,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,9,0.150866,150.866,Tai (E),E (WIL),Male J,File 210,E_WIL,0.6142758312346948,30.257684150690718,short,0
906,WAC,Tai,E,15.02.20,1.99971,1.99971,1.99971,0,13,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,10,0.17576,175.76,Tai (E),E (WIL),Male J,File 210,E_WIL,0.6142758312346948,30.257684150690718,short,0
906,WAC,Tai,E,15.02.20,1.99971,1.99971,1.99971,0,13,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,11,0.022436,22.436,Tai (E),E (WIL),Male J,File 210,E_WIL,0.6142758312346948,30.257684150690718,short,0
906,WAC,Tai,E,15.02.20,1.99971,1.99971,1.99971,0,13,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,12,0.458514,458.51399999999995,Tai (E),E (WIL),Male J,File 210,E_WIL,0.6142758312346948,30.257684150690718,short,0
907,WAC,Tai,E,15.02.20,3.53916,3.53916,3.53916,0,15,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,1,0.206339,206.339,Tai (E),E (WIL),Male J,File 211,E_WIL,0.7132553821283636,27.890353585355545,short,1.5625731702820085
907,WAC,Tai,E,15.02.20,3.53916,3.53916,3.53916,0,15,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,2,0.10317,103.17,Tai (E),E (WIL),Male J,File 211,E_WIL,0.7132553821283636,27.890353585355545,short,1.5625731702820085
907,WAC,Tai,E,15.02.20,3.53916,3.53916,3.53916,0,15,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,3,0.165968,165.96800000000002,Tai (E),E (WIL),Male J,File 211,E_WIL,0.7132553821283636,27.890353585355545,short,1.5625731702820085
907,WAC,Tai,E,15.02.20,3.53916,3.53916,3.53916,0,15,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,4,0.282595,282.59499999999997,Tai (E),E (WIL),Male J,File 211,E_WIL,0.7132553821283636,27.890353585355545,short,1.5625731702820085
907,WAC,Tai,E,15.02.20,3.53916,3.53916,3.53916,0,15,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,5,0.188397,188.39700000000002,Tai (E),E (WIL),Male J,File 211,E_WIL,0.7132553821283636,27.890353585355545,short,1.5625731702820085
907,WAC,Tai,E,15.02.20,3.53916,3.53916,3.53916,0,15,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,6,0.394736,394.736,Tai (E),E (WIL),Male J,File 211,E_WIL,0.7132553821283636,27.890353585355545,short,1.5625731702820085
907,WAC,Tai,E,15.02.20,3.53916,3.53916,3.53916,0,15,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,7,0.784986,784.986,Tai (E),E (WIL),Male J,File 211,E_WIL,0.7132553821283636,27.890353585355545,long,1.5625731702820085
907,WAC,Tai,E,15.02.20,3.53916,3.53916,3.53916,0,15,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,8,0.192882,192.882,Tai (E),E (WIL),Male J,File 211,E_WIL,0.7132553821283636,27.890353585355545,short,1.5625731702820085
907,WAC,Tai,E,15.02.20,3.53916,3.53916,3.53916,0,15,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,9,0.130083,130.083,Tai (E),E (WIL),Male J,File 211,E_WIL,0.7132553821283636,27.890353585355545,short,1.5625731702820085
907,WAC,Tai,E,15.02.20,3.53916,3.53916,3.53916,0,15,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,10,0.17494,174.94000000000003,Tai (E),E (WIL),Male J,File 211,E_WIL,0.7132553821283636,27.890353585355545,short,1.5625731702820085
907,WAC,Tai,E,15.02.20,3.53916,3.53916,3.53916,0,15,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,11,0.251195,251.195,Tai (E),E (WIL),Male J,File 211,E_WIL,0.7132553821283636,27.890353585355545,short,1.5625731702820085
907,WAC,Tai,E,15.02.20,3.53916,3.53916,3.53916,0,15,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,12,0.062799,62.79899999999999,Tai (E),E (WIL),Male J,File 211,E_WIL,0.7132553821283636,27.890353585355545,short,1.5625731702820085
907,WAC,Tai,E,15.02.20,3.53916,3.53916,3.53916,0,15,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,13,0.457534,457.534,Tai (E),E (WIL),Male J,File 211,E_WIL,0.7132553821283636,27.890353585355545,short,1.5625731702820085
907,WAC,Tai,E,15.02.20,3.53916,3.53916,3.53916,0,15,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,14,0.14354,143.54,Tai (E),E (WIL),Male J,File 211,E_WIL,0.7132553821283636,27.890353585355545,short,1.5625731702820085
908,WAC,Tai,E,15.02.20,2.48516,2.4852,2.4852,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,1,0.073435,73.435,Tai (E),E (WIL),Male J,File 212,E_WIL,0.6751416848437545,22.758083242967217,short,1.5637814635855283
908,WAC,Tai,E,15.02.20,2.48516,2.4852,2.4852,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,2,0.18552,185.51999999999998,Tai (E),E (WIL),Male J,File 212,E_WIL,0.6751416848437545,22.758083242967217,short,1.5637814635855283
908,WAC,Tai,E,15.02.20,2.48516,2.4852,2.4852,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,3,0.16215,162.14999999999998,Tai (E),E (WIL),Male J,File 212,E_WIL,0.6751416848437545,22.758083242967217,short,1.5637814635855283
908,WAC,Tai,E,15.02.20,2.48516,2.4852,2.4852,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,4,0.13932,139.32,Tai (E),E (WIL),Male J,File 212,E_WIL,0.6751416848437545,22.758083242967217,short,1.5637814635855283
908,WAC,Tai,E,15.02.20,2.48516,2.4852,2.4852,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,5,0.127545,127.54499999999999,Tai (E),E (WIL),Male J,File 212,E_WIL,0.6751416848437545,22.758083242967217,short,1.5637814635855283
908,WAC,Tai,E,15.02.20,2.48516,2.4852,2.4852,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,6,0.181655,181.655,Tai (E),E (WIL),Male J,File 212,E_WIL,0.6751416848437545,22.758083242967217,short,1.5637814635855283
908,WAC,Tai,E,15.02.20,2.48516,2.4852,2.4852,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,7,0.10049,100.49,Tai (E),E (WIL),Male J,File 212,E_WIL,0.6751416848437545,22.758083242967217,short,1.5637814635855283
908,WAC,Tai,E,15.02.20,2.48516,2.4852,2.4852,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,8,0.17006,170.06,Tai (E),E (WIL),Male J,File 212,E_WIL,0.6751416848437545,22.758083242967217,short,1.5637814635855283
908,WAC,Tai,E,15.02.20,2.48516,2.4852,2.4852,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,9,0.614535,614.5350000000001,Tai (E),E (WIL),Male J,File 212,E_WIL,0.6751416848437545,22.758083242967217,long,1.5637814635855283
908,WAC,Tai,E,15.02.20,2.48516,2.4852,2.4852,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,10,0.20098,200.98,Tai (E),E (WIL),Male J,File 212,E_WIL,0.6751416848437545,22.758083242967217,short,1.5637814635855283
908,WAC,Tai,E,15.02.20,2.48516,2.4852,2.4852,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,11,0.112085,112.08500000000001,Tai (E),E (WIL),Male J,File 212,E_WIL,0.6751416848437545,22.758083242967217,short,1.5637814635855283
908,WAC,Tai,E,15.02.20,2.48516,2.4852,2.4852,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,12,0.21644,216.44,Tai (E),E (WIL),Male J,File 212,E_WIL,0.6751416848437545,22.758083242967217,short,1.5637814635855283
908,WAC,Tai,E,15.02.20,2.48516,2.4852,2.4852,0,14,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,13,0.20098,200.98,Tai (E),E (WIL),Male J,File 212,E_WIL,0.6751416848437545,22.758083242967217,short,1.5637814635855283
917,WAC,Tai,S,17.01.20,0.76766,0.76766,0.76766,0,7,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,1,0.134781,134.781,Tai (S),S (JAC),Male R,File 221,S_JAC,0.30017968069792267,21.444781135994507,short,2.616541669070521
917,WAC,Tai,S,17.01.20,0.76766,0.76766,0.76766,0,7,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,2,0.056647,56.647000000000006,Tai (S),S (JAC),Male R,File 221,S_JAC,0.30017968069792267,21.444781135994507,medium,2.616541669070521
917,WAC,Tai,S,17.01.20,0.76766,0.76766,0.76766,0,7,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,3,0.154314,154.314,Tai (S),S (JAC),Male R,File 221,S_JAC,0.30017968069792267,21.444781135994507,short,2.616541669070521
917,WAC,Tai,S,17.01.20,0.76766,0.76766,0.76766,0,7,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,4,0.164081,164.08100000000002,Tai (S),S (JAC),Male R,File 221,S_JAC,0.30017968069792267,21.444781135994507,short,2.616541669070521
917,WAC,Tai,S,17.01.20,0.76766,0.76766,0.76766,0,7,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,5,0.09962,99.62,Tai (S),S (JAC),Male R,File 221,S_JAC,0.30017968069792267,21.444781135994507,medium,2.616541669070521
917,WAC,Tai,S,17.01.20,0.76766,0.76766,0.76766,0,7,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,6,0.158221,158.221,Tai (S),S (JAC),Male R,File 221,S_JAC,0.30017968069792267,21.444781135994507,short,2.616541669070521
919,WAC,Tai,S,22.01.20,0.53497,0.53497,0.53497,0,3,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,1,0.344295,344.295,Tai (S),S (JAC),Male R,File 223,S_JAC,0.28716831942276594,28.716831942276595,long,1
919,WAC,Tai,S,22.01.20,0.53497,0.53497,0.53497,0,3,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,2,0.19067,190.67000000000002,Tai (S),S (JAC),Male R,File 223,S_JAC,0.28716831942276594,28.716831942276595,short,1
921,WAC,Tai,S,24.01.20,0.6007,0.6007,0.6007,0,5,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,1,0.047738,47.738,Tai (S),S (JAC),Male R,File 225,S_JAC,0.4490145953312682,31.81298263,medium,1.4338343733773984
921,WAC,Tai,S,24.01.20,0.6007,0.6007,0.6007,0,5,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,2,0.234712,234.71200000000002,Tai (S),S (JAC),Male R,File 225,S_JAC,0.4490145953312682,31.81298263,short,1.4338343733773984
921,WAC,Tai,S,24.01.20,0.6007,0.6007,0.6007,0,5,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,3,0.173051,173.05100000000002,Tai (S),S (JAC),Male R,File 225,S_JAC,0.4490145953312682,31.81298263,short,1.4338343733773984
921,WAC,Tai,S,24.01.20,0.6007,0.6007,0.6007,0,5,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,4,0.145203,145.203,Tai (S),S (JAC),Male R,File 225,S_JAC,0.4490145953312682,31.81298263,short,1.4338343733773984
926,WAC,Tai,S,27.01.20,1.48833,1.48833,1.48833,0,14,With,Build-Up,Climax,1,2,NV,NV,NV,Resting,NV,NV,1,0.097519,97.51899999999999,Tai (S),S (OSC),Male S,File 230,S_OSC,0.34042329369218977,19.331871634358766,short,0
926,WAC,Tai,S,27.01.20,1.48833,1.48833,1.48833,0,14,With,Build-Up,Climax,1,2,NV,NV,NV,Resting,NV,NV,2,0.092876,92.876,Tai (S),S (OSC),Male S,File 230,S_OSC,0.34042329369218977,19.331871634358766,short,0
926,WAC,Tai,S,27.01.20,1.48833,1.48833,1.48833,0,14,With,Build-Up,Climax,1,2,NV,NV,NV,Resting,NV,NV,3,0.118417,118.417,Tai (S),S (OSC),Male S,File 230,S_OSC,0.34042329369218977,19.331871634358766,short,0
926,WAC,Tai,S,27.01.20,1.48833,1.48833,1.48833,0,14,With,Build-Up,Climax,1,2,NV,NV,NV,Resting,NV,NV,4,0.132348,132.34799999999998,Tai (S),S (OSC),Male S,File 230,S_OSC,0.34042329369218977,19.331871634358766,short,0
926,WAC,Tai,S,27.01.20,1.48833,1.48833,1.48833,0,14,With,Build-Up,Climax,1,2,NV,NV,NV,Resting,NV,NV,5,0.08591,85.91,Tai (S),S (OSC),Male S,File 230,S_OSC,0.34042329369218977,19.331871634358766,short,0
926,WAC,Tai,S,27.01.20,1.48833,1.48833,1.48833,0,14,With,Build-Up,Climax,1,2,NV,NV,NV,Resting,NV,NV,6,0.062691,62.690999999999995,Tai (S),S (OSC),Male S,File 230,S_OSC,0.34042329369218977,19.331871634358766,short,0
926,WAC,Tai,S,27.01.20,1.48833,1.48833,1.48833,0,14,With,Build-Up,Climax,1,2,NV,NV,NV,Resting,NV,NV,7,0.081266,81.266,Tai (S),S (OSC),Male S,File 230,S_OSC,0.34042329369218977,19.331871634358766,short,0
926,WAC,Tai,S,27.01.20,1.48833,1.48833,1.48833,0,14,With,Build-Up,Climax,1,2,NV,NV,NV,Resting,NV,NV,8,0.081266,81.266,Tai (S),S (OSC),Male S,File 230,S_OSC,0.34042329369218977,19.331871634358766,short,0
926,WAC,Tai,S,27.01.20,1.48833,1.48833,1.48833,0,14,With,Build-Up,Climax,1,2,NV,NV,NV,Resting,NV,NV,9,0.153245,153.245,Tai (S),S (OSC),Male S,File 230,S_OSC,0.34042329369218977,19.331871634358766,short,0
926,WAC,Tai,S,27.01.20,1.48833,1.48833,1.48833,0,14,With,Build-Up,Climax,1,2,NV,NV,NV,Resting,NV,NV,10,0.192717,192.717,Tai (S),S (OSC),Male S,File 230,S_OSC,0.34042329369218977,19.331871634358766,short,0
926,WAC,Tai,S,27.01.20,1.48833,1.48833,1.48833,0,14,With,Build-Up,Climax,1,2,NV,NV,NV,Resting,NV,NV,11,0.076622,76.622,Tai (S),S (OSC),Male S,File 230,S_OSC,0.34042329369218977,19.331871634358766,short,0
926,WAC,Tai,S,27.01.20,1.48833,1.48833,1.48833,0,14,With,Build-Up,Climax,1,2,NV,NV,NV,Resting,NV,NV,12,0.143957,143.957,Tai (S),S (OSC),Male S,File 230,S_OSC,0.34042329369218977,19.331871634358766,short,0
926,WAC,Tai,S,27.01.20,1.48833,1.48833,1.48833,0,14,With,Build-Up,Climax,1,2,NV,NV,NV,Resting,NV,NV,13,0.169498,169.49800000000002,Tai (S),S (OSC),Male S,File 230,S_OSC,0.34042329369218977,19.331871634358766,short,0
927,WAC,Tai,S,27.01.20,4.70626,4.70626,4.70626,0,27,With,Build-Up,after,1,0,"bu, cl, bu, cl, multiple sets of drumming",NV,NV,Traveling,NV,NV,1,0.150334,150.334,Tai (S),S (OSC),Male S,File 231,S_OSC,1.480927001014105,35.689559517710755,short,3.1275629271710557
927,WAC,Tai,S,27.01.20,4.70626,4.70626,4.70626,0,27,With,Build-Up,after,1,0,"bu, cl, bu, cl, multiple sets of drumming",NV,NV,Traveling,NV,NV,2,0.232775,232.775,Tai (S),S (OSC),Male S,File 231,S_OSC,1.480927001014105,35.689559517710755,short,3.1275629271710557
927,WAC,Tai,S,27.01.20,4.70626,4.70626,4.70626,0,27,With,Build-Up,after,1,0,"bu, cl, bu, cl, multiple sets of drumming",NV,NV,Traveling,NV,NV,3,0.167307,167.30700000000002,Tai (S),S (OSC),Male S,File 231,S_OSC,1.480927001014105,35.689559517710755,short,3.1275629271710557
927,WAC,Tai,S,27.01.20,4.70626,4.70626,4.70626,0,27,With,Build-Up,after,1,0,"bu, cl, bu, cl, multiple sets of drumming",NV,NV,Traveling,NV,NV,4,0.058194,58.194,Tai (S),S (OSC),Male S,File 231,S_OSC,1.480927001014105,35.689559517710755,short,3.1275629271710557
927,WAC,Tai,S,27.01.20,4.70626,4.70626,4.70626,0,27,With,Build-Up,after,1,0,"bu, cl, bu, cl, multiple sets of drumming",NV,NV,Traveling,NV,NV,5,0.093079,93.079,Tai (S),S (OSC),Male S,File 231,S_OSC,1.480927001014105,35.689559517710755,short,3.1275629271710557
927,WAC,Tai,S,27.01.20,4.70626,4.70626,4.70626,0,27,With,Build-Up,after,1,0,"bu, cl, bu, cl, multiple sets of drumming",NV,NV,Traveling,NV,NV,6,0.047556,47.556000000000004,Tai (S),S (OSC),Male S,File 231,S_OSC,1.480927001014105,35.689559517710755,short,3.1275629271710557
927,WAC,Tai,S,27.01.20,4.70626,4.70626,4.70626,0,27,With,Build-Up,after,1,0,"bu, cl, bu, cl, multiple sets of drumming",NV,NV,Traveling,NV,NV,7,0.09214,92.14,Tai (S),S (OSC),Male S,File 231,S_OSC,1.480927001014105,35.689559517710755,short,3.1275629271710557
927,WAC,Tai,S,27.01.20,4.70626,4.70626,4.70626,0,27,With,Build-Up,after,1,0,"bu, cl, bu, cl, multiple sets of drumming",NV,NV,Traveling,NV,NV,8,0.053344,53.344,Tai (S),S (OSC),Male S,File 231,S_OSC,1.480927001014105,35.689559517710755,short,3.1275629271710557
927,WAC,Tai,S,27.01.20,4.70626,4.70626,4.70626,0,27,With,Build-Up,after,1,0,"bu, cl, bu, cl, multiple sets of drumming",NV,NV,Traveling,NV,NV,9,0.058194,58.194,Tai (S),S (OSC),Male S,File 231,S_OSC,1.480927001014105,35.689559517710755,short,3.1275629271710557
927,WAC,Tai,S,27.01.20,4.70626,4.70626,4.70626,0,27,With,Build-Up,after,1,0,"bu, cl, bu, cl, multiple sets of drumming",NV,NV,Traveling,NV,NV,10,0.133361,133.36100000000002,Tai (S),S (OSC),Male S,File 231,S_OSC,1.480927001014105,35.689559517710755,short,3.1275629271710557
927,WAC,Tai,S,27.01.20,4.70626,4.70626,4.70626,0,27,With,Build-Up,after,1,0,"bu, cl, bu, cl, multiple sets of drumming",NV,NV,Traveling,NV,NV,11,0.033946,33.946,Tai (S),S (OSC),Male S,File 231,S_OSC,1.480927001014105,35.689559517710755,short,3.1275629271710557
927,WAC,Tai,S,27.01.20,4.70626,4.70626,4.70626,0,27,With,Build-Up,after,1,0,"bu, cl, bu, cl, multiple sets of drumming",NV,NV,Traveling,NV,NV,12,0.220651,220.651,Tai (S),S (OSC),Male S,File 231,S_OSC,1.480927001014105,35.689559517710755,short,3.1275629271710557
927,WAC,Tai,S,27.01.20,4.70626,4.70626,4.70626,0,27,With,Build-Up,after,1,0,"bu, cl, bu, cl, multiple sets of drumming",NV,NV,Traveling,NV,NV,13,0.089715,89.715,Tai (S),S (OSC),Male S,File 231,S_OSC,1.480927001014105,35.689559517710755,short,3.1275629271710557
927,WAC,Tai,S,27.01.20,4.70626,4.70626,4.70626,0,27,With,Build-Up,after,1,0,"bu, cl, bu, cl, multiple sets of drumming",NV,NV,Traveling,NV,NV,14,0.084866,84.866,Tai (S),S (OSC),Male S,File 231,S_OSC,1.480927001014105,35.689559517710755,short,3.1275629271710557
927,WAC,Tai,S,27.01.20,4.70626,4.70626,4.70626,0,27,With,Build-Up,after,1,0,"bu, cl, bu, cl, multiple sets of drumming",NV,NV,Traveling,NV,NV,15,0.106689,106.68900000000001,Tai (S),S (OSC),Male S,File 231,S_OSC,1.480927001014105,35.689559517710755,short,3.1275629271710557
927,WAC,Tai,S,27.01.20,4.70626,4.70626,4.70626,0,27,With,Build-Up,after,1,0,"bu, cl, bu, cl, multiple sets of drumming",NV,NV,Traveling,NV,NV,16,0.04607,46.07,Tai (S),S (OSC),Male S,File 231,S_OSC,1.480927001014105,35.689559517710755,short,3.1275629271710557
927,WAC,Tai,S,27.01.20,4.70626,4.70626,4.70626,0,27,With,Build-Up,after,1,0,"bu, cl, bu, cl, multiple sets of drumming",NV,NV,Traveling,NV,NV,17,1.183776,1183.7759999999998,Tai (S),S (OSC),Male S,File 231,S_OSC,1.480927001014105,35.689559517710755,long,3.1275629271710557
